hitid,hittypeid,title,description,keywords,reward,creationtime,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,workerid,assignmentstatus,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,answersurveycode,approve,reject
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,374TNBHA8CO8O1WQ9HR9VSJADB5YQ4,A3IN3VIEUUENV9,Submitted,Mon Oct 01 18:46:36 PDT 2018,Mon Oct 01 18:48:26 PDT 2018,Thu Oct 04 18:48:26 PDT 2018,,,,110,0% (0/0),0% (0/0),0% (0/0),GNL09OQ2,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3DH6GAKTYZIH2TXHWDAMMLVEIMIYZ6,A3J3VZ3GL8T3YW,Submitted,Tue Oct 02 08:02:49 PDT 2018,Tue Oct 02 08:03:16 PDT 2018,Fri Oct 05 08:03:16 PDT 2018,,,,27,0% (0/0),0% (0/0),0% (0/0),HTTPS://GLACIAL-ANCHORAGE,,Wrong worker id or survey code
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3LRKMWOKB6AR184A3S3RDHU930U2ZM,A191L07Z51JY0H,Submitted,Mon Oct 01 20:23:15 PDT 2018,Mon Oct 01 20:39:47 PDT 2018,Thu Oct 04 20:39:47 PDT 2018,,,,992,0% (0/0),0% (0/0),0% (0/0),HXDP7XQE,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3WSELTNVR4VKKZQFAF7OXBCQU0WTAG,A1EY3KWGUA9A1N,Submitted,Tue Oct 02 09:49:08 PDT 2018,Tue Oct 02 09:54:26 PDT 2018,Fri Oct 05 09:54:26 PDT 2018,,,,318,0% (0/0),0% (0/0),0% (0/0),J7DXROVA,,Wrong worker id or survey code
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3NOKK93PR21LLTPU0PKFU82GCCHEEU,A162CGGH5O7Y7B,Submitted,Tue Oct 02 16:51:18 PDT 2018,Tue Oct 02 17:08:04 PDT 2018,Fri Oct 05 17:08:04 PDT 2018,,,,1006,0% (0/0),0% (0/0),0% (0/0),KYB3GO0H,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3C6FJU71TRM0GU37QQBE5TGZGDDYU9,A1L4WK9O5ALR0L,Submitted,Tue Oct 02 17:31:29 PDT 2018,Tue Oct 02 17:41:02 PDT 2018,Fri Oct 05 17:41:02 PDT 2018,,,,573,0% (0/0),0% (0/0),0% (0/0),ODJN2GNW,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3E13VNJ1NOOYHXX4KKFR83HEFY11IS,A20SL254675EOK,Submitted,Tue Oct 02 18:08:52 PDT 2018,Tue Oct 02 18:28:07 PDT 2018,Fri Oct 05 18:28:07 PDT 2018,,,,1155,0% (0/0),0% (0/0),0% (0/0),OENHG4JR,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3PMBY0YE28WPTZEZWNYYC6120P4C9D,A35YYKKBSKRPYY,Submitted,Mon Oct 01 21:40:03 PDT 2018,Mon Oct 01 22:00:27 PDT 2018,Thu Oct 04 22:00:27 PDT 2018,,,,1224,0% (0/0),0% (0/0),0% (0/0),OSBFFUSE,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3R2PKQ87NX1VDMJTD6YPSV5HD6ZMII,AKZVMP0B5QHDC,Submitted,Tue Oct 02 15:26:25 PDT 2018,Tue Oct 02 15:36:43 PDT 2018,Fri Oct 05 15:36:43 PDT 2018,,,,618,0% (0/0),0% (0/0),0% (0/0),QNC8M9RH,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3K9FOBBF2IC3L5CZAAA2XQM9ZR5LNF,A3AO2J615SYEH2,Submitted,Tue Oct 02 04:57:26 PDT 2018,Tue Oct 02 05:01:12 PDT 2018,Fri Oct 05 05:01:12 PDT 2018,,,,226,0% (0/0),0% (0/0),0% (0/0),SHYSTJZ4,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3LEIZ60CDKS21SP9O1I6N42N9JHZ9E,A18RMWE4BKHG6R,Submitted,Tue Oct 02 15:03:57 PDT 2018,Tue Oct 02 15:09:07 PDT 2018,Fri Oct 05 15:09:07 PDT 2018,,,,310,0% (0/0),0% (0/0),0% (0/0),T64HGP4J,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3OVHNO1VE7UE4I2Q0HN890LD0ZIDZL,A2W31ZT24O8Y66,Submitted,Tue Oct 02 09:56:44 PDT 2018,Tue Oct 02 10:13:10 PDT 2018,Fri Oct 05 10:13:10 PDT 2018,,,,986,0% (0/0),0% (0/0),0% (0/0),U2GV83GO,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3VFJCI1K40S8EBQQSQU3TIMB4CLGRF,A30WZJ3WRNYJT1,Submitted,Tue Oct 02 12:02:02 PDT 2018,Tue Oct 02 12:02:07 PDT 2018,Fri Oct 05 12:02:07 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),V02SKZX7,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3EQHHY4HQTLJ9OSSVJH0QHHFCH7G5M,A5AJ3WOPKFLH4,Submitted,Mon Oct 01 16:02:17 PDT 2018,Mon Oct 01 16:18:19 PDT 2018,Thu Oct 04 16:18:19 PDT 2018,,,,962,0% (0/0),0% (0/0),0% (0/0),WI6TZ5QP,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3GM6G9ZBKOQLM0Z47IXT627QOSFTMG,A2GG2MNQTCEAC9,Submitted,Tue Oct 02 20:26:19 PDT 2018,Tue Oct 02 20:44:59 PDT 2018,Fri Oct 05 20:44:59 PDT 2018,,,,1120,0% (0/0),0% (0/0),0% (0/0),X3R0QL8S,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,39ZSFO5CA9PAL5884QABV61B3BJUJU,A3GU9Q9WWVNZ8Y,Submitted,Tue Oct 02 19:10:24 PDT 2018,Tue Oct 02 19:26:45 PDT 2018,Fri Oct 05 19:26:45 PDT 2018,,,,981,0% (0/0),0% (0/0),0% (0/0),XQ2LNCFJ,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3WLEIWSYHPA5AN4GX6XKDAQ47652HG,A2WI6JEIE34X71,Submitted,Mon Oct 01 15:06:43 PDT 2018,Mon Oct 01 15:40:11 PDT 2018,Thu Oct 04 15:40:11 PDT 2018,,,,2008,100% (1/1),0% (0/0),0% (0/0),ZEJMN6ZJ,x,
31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY,3164SQ54U4PQLLCRCCXF8JS5M9G7XR,Screener survey for labor market study,"Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment",$0.05,Mon Sep 24 08:52:27 PDT 2018,1016,BatchId:3380463;OriginalHitTemplateId:920937340;,2700,259200,Tue Oct 02 21:03:48 PDT 2018,,,3NAPMVF0ZX88HYY4KXB8MX1ATF427X,A32FLILEBWYU17,Submitted,Tue Oct 02 09:15:44 PDT 2018,Tue Oct 02 09:22:25 PDT 2018,Fri Oct 05 09:22:25 PDT 2018,,,,401,0% (0/0),0% (0/0),0% (0/0),ZZEDA0FN,x,
